id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,neighbourhood_normalized,zip_code
39047396,Modern SFH Near McCormick Place & Soldier Field,33209330,Ronda,,Lower West Side,41.85838,-87.64228,Entire home/apt,612.0,3,75,2024-05-22,1.35,1,317,29,R22000087815,lower west side,60608
39048786,A bit of the North Woods on Chicago's North Side!,299277189,Anne,,Rogers Park,42.00639,-87.67462,Entire home/apt,178.0,2,100,2024-06-10,1.77,1,287,24,R21000075489,rogers park,60626
39058595,Chic Loft Filled w/ Art & Plants in Avondale,5721289,Scott,,Avondale,41.93977,-87.72675,Entire home/apt,125.0,32,12,2023-11-03,0.21,1,234,1,c17000009058,avondale,95824
39063399,Your Peaceful Getaway: Top Floor 1-BR,9094538,Nicole,,Edgewater,41.98948,-87.66007,Entire home/apt,119.0,32,36,2024-01-27,0.63,6,121,2,City Registration Pending,edgewater,78248
39088461,"Bright, Spacious 2BR Apt In Heart of Logan Square!",12221215,Laura,,Avondale,41.93297,-87.70742,Entire home/apt,225.0,2,80,2024-06-18,1.44,1,114,15,R22000079227,avondale,95824
39090243,Coach House w/ Heated Garage & Pvt. Rooftop Deck,31312285,Rajiv,,Lincoln Park,41.91403,-87.6458,Entire home/apt,278.0,2,177,2024-06-16,3.28,1,333,60,R20000051707,lincoln park,80204
39154634,Luxury BR w/private bath 4mins to Univ & Hospital,11910936,Karen,,Woodlawn,41.78277,-87.60637,Private room,69.0,10,20,2024-04-30,0.39,12,253,5,R21000074029,woodlawn,97211
39160776,Lovely private bdrm shared bath & Queen bed!,300404820,Kathleen,,Jefferson Park,41.98788,-87.77199,Private room,84.0,2,3,2023-07-23,0.14,1,80,1,R22000088201,jefferson park,90018
39394237,Extended stay Vintage Condo with Open Floor Plan,14865066,William,,Rogers Park,42.01416,-87.68257,Entire home/apt,,32,3,2024-02-14,0.15,3,22,1,City registration pending,rogers park,60626
39509741,"Cozy, Artsy Gem in Historic Pullman",303537908,Valerie,,Pullman,41.68945,-87.60797,Entire home/apt,179.0,30,80,2024-06-09,1.43,1,127,5,R19000049533,pullman,60628
39559681,1bd heated AC Walk to Metra & blue line,110050671,Mark,,Jefferson Park,41.9695,-87.75373,Entire home/apt,69.0,32,33,2024-05-12,0.72,2,116,1,R19000049466,jefferson park,90018
39605954,La Casita,141596426,Salvador,,Lower West Side,41.848331,-87.679176,Entire home/apt,83.0,3,179,2024-06-13,3.18,1,49,35,R23000110199,lower west side,60608
39696721,COuch Surf /Flex Check-in/ Hold Luggage /Shuttle,691000,Nonya,,Englewood,41.77586,-87.65343,Shared room,25.0,32,5,2023-11-13,0.15,15,356,1,R17000014173,englewood,60621
39697278,Couch Surf /Flex Check-in/ Hold Luggage /Shuttle,691000,Nonya,,West Englewood,41.77553,-87.65523,Shared room,25.0,32,4,2023-10-03,0.08,15,331,1,R17000014173,west englewood,60636
39777001,❤️PRIVATE FLOOR⭐ Two Sunlit Rooms in Chicago Centre,105147142,Tuan,,Jefferson Park,41.97433,-87.7784,Entire home/apt,68.0,2,165,2024-05-23,2.92,5,100,19,R21000072221,jefferson park,90018
39791476,High Speed WIFI | FREE Parking/Laundry BLUE-LINE,49626033,Roma,,Jefferson Park,41.97791,-87.76671,Entire home/apt,80.0,32,4,2024-01-31,0.08,12,365,2,,jefferson park,90018
39809637,Lincoln Park Light-Filled Loft,89891209,Amy,,Lincoln Park,41.92037,-87.65383,Entire home/apt,241.0,2,178,2024-05-29,3.18,2,125,38,R21000060799,lincoln park,80204
39862089,Your brand new Chicago suite (unit 1F),90647587,Keith,,New City,41.81076,-87.63858,Entire home/apt,77.0,2,171,2024-06-03,3.11,1,32,47,R19000050858,new city,60609
39872019,minimal lakefront apartment,7461683,Kenan,,Edgewater,41.98766,-87.65471,Entire home/apt,145.0,3,106,2024-06-02,2.13,1,305,32,R24000116568,edgewater,78248
39897784,⭐ PRIVATE FLOOR ❤️ Safety Place ❤️ Free Parking⭐,105147142,Tuan,,Jefferson Park,41.97389,-87.77641,Entire home/apt,61.0,2,218,2024-06-05,3.89,5,110,18,R21000072221,jefferson park,90018
39922270,"Bright, Modern 2 BR in Logan Square w/ Parking",53925580,Giovanni,,Avondale,41.93226,-87.72457,Entire home/apt,141.0,3,50,2024-06-19,3.25,1,210,36,R24000115246,avondale,95824
40177336,Foster Flat - Retreat to your Home Away from Home,27524385,Karin,,Edgewater,41.97699,-87.6705,Entire home/apt,161.0,1,198,2024-06-18,3.57,1,26,42,R21000075661,edgewater,78248
40228047,Nice and cozy. Sleeps 5.,129664206,Marcin,,Dunning,41.94125,-87.77992,Entire home/apt,129.0,2,13,2024-06-10,0.28,1,236,7,R22000094916,dunning,60634
40350268,Loft Style Private Apt 3 (1 Room- 420 Friendly),71816766,Josh,,Rogers Park,41.999274478399066,-87.67225021389717,Private room,45.0,1,34,2023-10-09,0.62,5,67,2,R22000079928,rogers park,60626
40419469,Cozy Lincoln Park Studio - Steps to Zoo!,312460992,Maureen,,Lincoln Park,41.917782,-87.637546,Entire home/apt,59.0,1,219,2024-06-13,3.98,1,337,55,R21000075699,lincoln park,80204
40452007,Andersonville Garden Living,256976840,Joseph,,Edgewater,41.98563,-87.6673,Entire home/apt,141.0,3,92,2024-06-06,1.68,2,43,16,R17000017671,edgewater,78248
40491141,Beautiful 2-Bedroom Apt Near University of Chicago,228138122,Shaena,,Woodlawn,41.77914,-87.61086,Entire home/apt,121.0,3,37,2024-06-17,1.65,2,313,15,R22000086005,woodlawn,97211
40530056,Perfect Lincoln Park Retreat - Walk to Depaul!,312619248,Catherine,,Lincoln Park,41.926957,-87.644396,Entire home/apt,59.0,1,194,2024-06-17,3.51,1,334,37,R24000114389,lincoln park,80204
40702777,Pullman Historical Pet-Friendly Apartment,4769133,Ran,,Pullman,41.68964849021222,-87.60633018311738,Entire home/apt,41.0,32,2,2023-12-13,0.04,4,90,1,R18580035660,pullman,60628
40929961,1 bedroom Beautiful cozy place 2,183258122,Santiago,,New City,41.79572,-87.66017,Private room,30.0,32,15,2023-11-08,0.28,8,63,9,R19000046212,new city,60609
40963188,Huge 2 Story Home/7miles from Downtown Chicago!,319242020,Kelvin,,Englewood,41.77581,-87.64762,Entire home/apt,188.0,2,117,2024-06-02,2.15,1,124,15,R21000074807,englewood,60621
40979994,Executive Apartment on Lake Michigan with parking,252595263,Beach House,,Rogers Park,42.02032,-87.66537,Entire home/apt,266.0,2,131,2024-06-14,2.48,4,317,41,R19000040386,rogers park,60626
40991185,Rock Star Beach Pad on Lake Michigan with parking,252595263,Beach House,,Rogers Park,42.01875,-87.66524,Entire home/apt,282.0,2,103,2024-05-15,1.89,4,236,28,R19000040386,rogers park,60626
41026277,Modern Single Family Home with Parking,320268661,Nael,,Lower West Side,41.85599,-87.66086,Entire home/apt,392.0,2,40,2024-04-14,0.74,1,336,6,R20000052215,lower west side,60608
41062867,Amazing 2500 sq/ft Loft & Bungalow in Lincoln Park,918470,Adamm,,Lincoln Park,41.92568,-87.66958,Entire home/apt,98.0,32,24,2023-07-16,0.72,1,119,3,R17000013191,lincoln park,80204
41136340,"Sunny,Comfortable,CleanTop Location at Lake,Beach",5186892,Jane,,Rogers Park,42.00907,-87.6611,Private room,101.0,1,36,2024-06-15,0.67,1,98,7,R20000052423,rogers park,60626
41241746,-CHICAGO 2 BEDROOM JEFFERSON PARK O'HARE ROSEMONT-,131366873,Robert,,Jefferson Park,41.96996,-87.76362,Entire home/apt,235.0,3,94,2024-06-03,1.78,2,24,21,R20000057719,jefferson park,90018
41432840,Exquisite Room Pvt Bath in Immaculate Home,16946647,Gerard,,Edgewater,41.98942184448242,-87.66175079345703,Private room,128.0,2,66,2024-05-29,1.25,2,26,17,R21000062555,edgewater,78248
41437341,Splendid Quiet Two Bedrooms w/Pvt Bath - Near Lake,16946647,Gerard,,Edgewater,41.99007,-87.66266,Private room,399.0,2,2,2023-06-05,0.05,2,19,0,R21000062555,edgewater,78248
41455518,Logan Square Garden Suite,8871999,Becky,,Avondale,41.93267,-87.70905,Entire home/apt,137.0,1,57,2024-06-16,4.15,1,44,49,R24000113379,avondale,95824
41480171,Perfect 1br In Lincoln Park - Steps to Depaul!,246896177,Kate,,Lincoln Park,41.92091,-87.65926,Entire home/apt,60.0,1,181,2024-06-10,3.36,1,348,43,R22000076244,lincoln park,80204
41561598,Casita Rosalinda -  3BR/2BA Chicago Home,88556794,Miguel,,Avondale,41.93581,-87.69573,Entire home/apt,132.0,2,73,2024-05-27,1.38,1,12,15,R20000052880,avondale,95824
41669193,Hidden Gem 4mins walk to Hospital & University,11910936,Karen,,Woodlawn,41.78253,-87.6067,Private room,60.0,15,9,2023-04-01,0.17,12,301,0,R21000074029,woodlawn,97211
41693169,Deluxe Modern 2BR Apt 4min walk to UofC & Hospital,11910936,Karen,,Woodlawn,41.78242,-87.60773,Entire home/apt,122.0,10,43,2024-03-03,0.84,12,314,10,R21000074029,woodlawn,97211
41719893,Hidden Gem w/private Bath. Walk to Univ/hospital,11910936,Karen,,Woodlawn,41.78439,-87.60788,Private room,69.0,28,10,2023-10-08,0.19,12,232,2,R21000074029,woodlawn,97211
41843189,Perfect Oasis 4mins walk to University & hospital,11910936,Karen,,Woodlawn,41.78301,-87.60844,Private room,55.0,14,33,2024-05-25,0.63,12,259,4,R21000074029,woodlawn,97211
41886216,Modern Oasis 4min to University & Hospital,11910936,Karen,,Woodlawn,41.78283,-87.60831,Private room,63.0,10,15,2024-05-03,0.3,12,24,3,R21000074029,woodlawn,97211
41910929,Industrial Style*Walk to Hospital &Univ *Park free,11910936,Karen,,Woodlawn,41.78356,-87.60857,Private room,90.0,28,13,2022-08-14,0.25,12,263,0,R21000074029,woodlawn,97211
42076047,Modern Hyde Park Getaway | UChicago,35485906,Erika,,Hyde Park,41.80142,-87.60331,Entire home/apt,119.0,4,156,2024-06-03,2.97,1,97,20,R20000054213,hyde park,63107
42142600,5* City Oasis: Logan Square/Avondale Neighborhood,334377630,Ginger,,Avondale,41.93712,-87.70032,Entire home/apt,147.0,2,180,2024-06-16,3.43,1,122,22,R19000041298,avondale,95824
42514649,Lincoln Park Coach House w Kitchen & Queen Sleeper,53964832,Jonathan,,Lincoln Park,41.92909,-87.64297,Entire home/apt,313.0,3,54,2024-05-20,1.04,22,296,5,2718818,lincoln park,80204
42588723,The Ardmore — Steps from the lake.,15081499,Sean,,Edgewater,41.98699,-87.65551,Entire home/apt,440.0,2,90,2024-06-03,2.02,1,249,30,R20000058493,edgewater,78248
42674499,Spacious 2BR Lakefront apt w/ Lakeview,339971460,John,,Rogers Park,42.0199,-87.66413,Entire home/apt,85.0,32,48,2024-05-01,0.92,2,355,3,City registration pending,rogers park,60626
42737135,Teeny Tiny Bohemian Lodge - Clean & Affordable,25715675,Joyce,,Lower West Side,41.85765,-87.65015,Entire home/apt,53.0,2,244,2024-06-15,4.81,10,88,51,R24000115438,lower west side,60608
42910760,"Clean, Quiet, Safe, 2Beds, FreeParking, cool desk",76244,Chris,,Lincoln Park,41.91931,-87.64031,Entire home/apt,200.0,5,21,2023-10-10,0.4,2,358,1,R23000099678,lincoln park,80204
42971032,"❤︎  1,800ft² Parking ⎜ Workspace ⎜ W/D ⎜Full Kitch",268408488,Dan,,Lincoln Park,41.92381650904913,-87.63852603869552,Entire home/apt,415.0,2,95,2024-06-16,3.97,3,178,58,R20000059991,lincoln park,80204
43054295,Woodlawn Oasis: Garden  (Near Univ of Chgo Hosp),74987375,Henry,,Woodlawn,41.77869,-87.60692,Entire home/apt,100.0,7,2,2020-12-21,0.04,2,51,0,R20000054993,woodlawn,97211
43094362,Enclose Bath. UChicago Hospital 3blks. Train 2blks,1385332,Patt,,Woodlawn,41.78214,-87.60656,Private room,51.0,32,3,2024-06-02,0.16,20,324,1,,woodlawn,97211
43311357,Lovely 3 bedroom near Lake Michigan with parking.,152041939,Jaq,,Woodlawn,41.77846,-87.59153,Entire home/apt,119.0,3,36,2024-06-10,1.87,1,33,25,R22000092417,woodlawn,97211
43336944,Private Room C & Self Check-IN/ Jackson Blvd,338076137,Tetyana,,West Garfield Park,41.87709,-87.72554,Private room,44.0,3,28,2024-06-15,0.58,6,115,3,R20000055778,west garfield park,60624
43346710,Archways at the Lincoln Park Zoo 2bed/2ba,176666947,Jessica,,Lincoln Park,41.91864,-87.63731,Entire home/apt,299.0,1,248,2024-06-14,4.95,1,278,59,R17000013063,lincoln park,80204
43422337,2 Bedroom Apartment in the Heart of Lincoln Park,53964832,Jonathan,,Lincoln Park,41.93093,-87.64461,Entire home/apt,424.0,3,54,2024-06-02,1.14,22,271,9,2718818,lincoln park,80204
43489645,Lincoln Park Apartment with Backyard! - 2 Bedrooms,40727702,Nicholas,,Lincoln Park,41.92835,-87.64625,Entire home/apt,208.0,1,88,2024-06-04,1.79,2,141,19,R20000055860,lincoln park,80204
43498654,One Bed Apartment w Private Patio in Lincoln Park,53964832,Jonathan,,Lincoln Park,41.9294,-87.64475,Entire home/apt,266.0,1,40,2024-03-20,0.84,22,293,6,2718818,lincoln park,80204
43514955,City Living at its Best: 2-BR in Lincoln Park,53964832,Jonathan,,Lincoln Park,41.92895,-87.64289,Entire home/apt,470.0,10,30,2024-06-08,0.62,22,311,17,2718818,lincoln park,80204
43576117,Gorgeous Studio 15 Minutes From Ohare!,86401160,Eddie,,Dunning,41.94514465332031,-87.82776641845703,Entire home/apt,73.0,1,118,2024-06-20,3.42,1,272,34,R21000069579,dunning,60634
43600854,Lincoln Park Gem: 1-BR Modern Apartment,53964832,Jonathan,,Lincoln Park,41.9288,-87.64301,Entire home/apt,319.0,2,48,2024-05-25,0.98,22,295,3,2718818,lincoln park,80204
43778066,Studio Just across from the BEACH!! 209,327531212,Christina,,Edgewater,41.98577,-87.6563,Entire home/apt,135.0,1,19,2024-05-27,0.39,2,358,6,R20000056192,edgewater,78248
43818411,Entirely Private Suite - Urban Oasis - Pilsen/UIC,138199415,Elaine,,Lower West Side,41.85805,-87.64188,Entire home/apt,121.0,1,118,2024-05-31,2.51,1,56,20,R20000056428,lower west side,60608
43848129,LAKESIDE PIED `A TERRE STEPS TO BEACH,266418792,Ljubomir,,Rogers Park,42.00358,-87.65816,Entire home/apt,129.0,2,109,2024-06-03,2.25,1,243,24,R19000037898,rogers park,60626
43899284,Large Queen Suite w Sleeper Sofa in Lincoln Park,53964832,Jonathan,,Lincoln Park,41.929969787597656,-87.64385986328125,Entire home/apt,370.0,1,32,2024-03-18,0.67,22,290,3,2718818,lincoln park,80204
44045740,"Large 2BD Apartment in Lincoln Park, Sleeps 6",53964832,Jonathan,,Lincoln Park,41.92909,-87.64285,Entire home/apt,446.0,3,24,2024-04-21,0.51,22,299,6,2718818,lincoln park,80204
44051925,Beautiful Studio just across from the beach!,327531212,Christina,,Edgewater,41.98602,-87.65629,Entire home/apt,139.0,1,25,2024-04-14,0.73,2,330,6,R22000084990,edgewater,78248
44124151,Urban Camper,50920288,Art,,Avondale,41.93993,-87.70002,Entire home/apt,192.0,2,139,2024-06-14,3.01,1,124,25,R22000090452,avondale,95824
44213093,"Lincoln Park Apartment, Steps from the Park",53964832,Jonathan,,Lincoln Park,41.92912,-87.64455,Entire home/apt,320.0,2,43,2024-06-04,0.99,22,304,6,2718818,lincoln park,80204
44213095,Centrally Located Apartment in Lincoln Park,53964832,Jonathan,,Lincoln Park,41.92919,-87.64435,Entire home/apt,378.0,3,28,2024-06-03,0.65,22,305,3,2718818,lincoln park,80204
44213097,City Views from Large 4th Floor Apartment in LP,53964832,Jonathan,,Lincoln Park,41.93081,-87.64292,Entire home/apt,274.0,3,3,2022-10-10,0.06,22,319,0,2718818,lincoln park,80204
44213162,Stylish 2BD/BA in the heart of Lincoln Park,53964832,Jonathan,,Lincoln Park,41.92901,-87.64412,Entire home/apt,467.0,3,47,2024-06-12,0.98,22,280,12,2718818,lincoln park,80204
44433063,Flat in Lincoln Park 2-Flat Central to Everything,358899064,Brian,,Lincoln Park,41.93041611,-87.64987946,Entire home/apt,259.0,4,79,2024-06-02,1.71,2,203,13,R22000089801,lincoln park,80204
44490049,Spectacular Pilsen Studio for 2!,257894542,Hena,,Lower West Side,41.85605,-87.65083,Entire home/apt,52.0,1,210,2024-06-09,4.48,1,355,52,R20000057605,lower west side,60608
44535810,"Private Suite w/ offstreet pkg, at Logan Sq Blu Ln",90730458,Bill And Susan,,Avondale,41.93292,-87.7084,Entire home/apt,94.0,1,234,2024-06-16,4.99,1,104,65,R21000074700,avondale,95824
44552341,320 Spacious Garden RM in a Happy Home w/ Laundry,91186260,Jessie,,Englewood,41.79003,-87.63254,Private room,38.0,32,0,,,7,22,0,R19000037484,englewood,60621
45267441,Illinois Medical District,365764996,Zandra,,Lower West Side,41.84819,-87.6769,Private room,55.0,3,12,2022-09-19,0.3,3,157,0,R20000058370,lower west side,60608
45267938,Welcome Home,365764996,Zandra,,Lower West Side,41.85021,-87.67831,Private room,38.0,32,41,2022-10-22,0.92,3,209,0,R21000073252,lower west side,60608
45281916,Attached bath. UChicago Hospital. Train.,1385332,Patt,,Woodlawn,41.78388,-87.60789,Private room,47.0,32,10,2024-05-05,0.25,20,228,3,,woodlawn,97211
45301793,Luxurious Private room & Private bath,137568651,Charlie,,Dunning,41.93849,-87.78799,Private room,79.0,2,14,2024-05-22,0.3,6,54,8,R20000058899,dunning,60634
45303919,Luxurious Cozy Private-Room & Shared Bathroom,137568651,Charlie,,Dunning,41.93972,-87.7867,Private room,69.0,1,59,2024-06-07,1.29,6,55,10,R20000058899,dunning,60634
45304237,Luxurious Cozy Private Room & SHARED Bathroom,137568651,Charlie,,Dunning,41.93843,-87.78822,Private room,62.0,1,60,2023-10-09,1.31,6,18,8,R20000058899,dunning,60634
45304453,#Luxurious Private Room & Private Bathroom,137568651,Charlie,,Dunning,41.94014,-87.78861,Private room,,1,77,2024-05-27,1.72,6,0,9,R20000058899,dunning,60634
45304613,COZY Private Room & Private Bath,137568651,Charlie,,Dunning,41.94034,-87.78655,Private room,74.0,2,57,2023-10-08,1.46,6,54,9,R20000058899,dunning,60634
45329300,Gorgeous NEW 5 BDR/ 4BA in Logan Square w/Parking!,17942597,Maria,,Avondale,41.93589,-87.69746,Entire home/apt,537.0,3,68,2024-06-02,1.49,1,141,13,R21000073812,avondale,95824
45453685,Casita Plzeň Guest Suite,30010092,Noel,,Lower West Side,41.85551,-87.66418,Entire home/apt,131.0,2,162,2024-06-11,3.58,2,108,31,R23000105132,lower west side,60608
45485313,16th:Rm.A: 3 LOCATIONS! $500-$1650 MONTH•LUX•$1500,367411016,Taylor,,Lower West Side,41.85914,-87.66355,Private room,54.0,32,0,,,26,365,0,City registration pending,lower west side,60608
45485389,16th:Rm.B: 3 LOCATIONS! $500-$1650 MONTH•LUX•$1500,367411016,Taylor,,Lower West Side,41.85966,-87.66151,Private room,54.0,32,0,,,26,365,0,City registration pending,lower west side,60608
45494623,NEW luxury Old Town 1-Bedroom condo,38574685,Katherine,,Lincoln Park,41.91618,-87.636078,Entire home/apt,209.0,1,61,2024-06-14,3.89,1,104,46,R21000060719,lincoln park,80204
45496471,Woodsy Charm in the Chi-town!,2672482,Elaine,,Hyde Park,41.7961529,-87.59193789999999,Entire home/apt,175.0,32,0,,,1,257,0,,hyde park,63107
45564076,Only Urban Beach House in Chicago,204348047,Keith,,Rogers Park,42.00736,-87.66126,Entire home/apt,785.0,3,29,2024-05-12,0.66,1,329,5,R20000058489,rogers park,60626
45609760,Entire 3 bedrm 2 bath coach house in JeffersonPark,319957117,Michael,,Jefferson Park,41.97093,-87.76929,Entire home/apt,275.0,2,33,2024-04-22,1.03,1,169,8,R21000069572,jefferson park,90018
45638499,The Andersonville Hooch Parlor,131184554,Nicholas & Jesse,,Edgewater,41.97898,-87.67335,Entire home/apt,275.0,2,61,2024-06-11,1.85,1,80,20,R20000059419,edgewater,78248
45686609,Designer Avondale Attic,157326335,Chase,,Avondale,41.93658,-87.71897,Entire home/apt,126.0,2,127,2024-06-14,3.77,1,96,40,R23000107304,avondale,95824
45712688,Magnificent Place & A Parking Space,24337590,Obinna,,Rogers Park,42.00902,-87.67049,Entire home/apt,123.0,3,111,2024-06-10,2.63,3,83,33,R24000113821,rogers park,60626
45784151,HUGE & BRAND NEW BEACH Apartment is Ready For You!,131190502,Liz,,Rogers Park,42.00989,-87.66378,Entire home/apt,138.0,2,42,2024-06-02,1.1,1,164,11,R23000102394,rogers park,60626
45788381,Woodlawn Oasis,371208446,Obi,,Woodlawn,41.77413,-87.61329,Entire home/apt,143.0,3,41,2024-06-18,1.24,1,133,18,R20000058877,woodlawn,97211
45867707,Kafka's Room,73114817,Leonid,,West Garfield Park,41.87316,-87.72808,Private room,64.0,2,58,2024-06-09,1.3,5,361,10,R20000059104,west garfield park,60624
45868920,Hemingway's Room,73114817,Leonid,,West Garfield Park,41.87129,-87.72598,Private room,64.0,2,125,2024-06-09,2.79,5,351,27,R20000059104,west garfield park,60624
45879182,One-of-a-Kind Apartment In Old Town!,370780197,Donald,,Lincoln Park,41.91203,-87.63634,Entire home/apt,155.0,3,136,2024-06-17,3.06,1,290,32,R20000059103,lincoln park,80204
45885253,Alexandre Dumas’ Room,73114817,Leonid,,West Garfield Park,41.87241,-87.72621,Private room,70.0,2,48,2024-06-12,1.11,5,349,15,R20000059104,west garfield park,60624
45887585,Woodlawn Oasis: Easy access to Loop/Univ of Chgo,74987375,Henry,,Woodlawn,41.7765,-87.60851,Entire home/apt,130.0,4,7,2024-03-19,0.19,2,281,1,R24000112762,woodlawn,97211
